COAD-LAML 增强实验记录 (SyNG-BTS 2.6)
格式: case_id-标准化-batch-off_aug-模型-data_type-状态|时间戳|耗时|完成比例|已完成/总数
COAD_5-2-TC-batch15-offaug_none-CVAE1-100-miRNA-success|2026-03-31 00:44:50|0:00:19|28.5%|205/720
COAD_5-2-TC-batch15-offaug_none-CVAE1-200-miRNA-success|2026-03-31 00:45:08|0:00:17|28.6%|206/720
COAD_5-2-TC-batch15-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 00:48:33|0:03:25|28.7%|207/720
COAD_5-2-TC-batch15-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 00:52:04|0:03:31|28.9%|208/720
COAD_5-2-TC-batch15-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 00:54:46|0:02:42|29.0%|209/720
COAD_5-2-TC-batch16-offaug_none-CVAE1-50-miRNA-success|2026-03-31 00:55:10|0:00:23|29.2%|210/720
COAD_5-2-TC-batch16-offaug_none-CVAE1-100-miRNA-success|2026-03-31 00:55:31|0:00:21|29.3%|211/720
COAD_5-2-TC-batch16-offaug_none-CVAE1-200-miRNA-success|2026-03-31 00:55:51|0:00:19|29.4%|212/720
COAD_5-2-TC-batch16-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 00:59:07|0:03:16|29.6%|213/720
COAD_5-2-TC-batch16-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 01:02:40|0:03:32|29.7%|214/720
COAD_5-2-TC-batch16-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 01:06:19|0:03:38|29.9%|215/720
COAD_5-2-TC-batch17-offaug_none-CVAE1-50-miRNA-success|2026-03-31 01:06:39|0:00:20|30.0%|216/720
COAD_5-2-TC-batch17-offaug_none-CVAE1-100-miRNA-success|2026-03-31 01:07:04|0:00:24|30.1%|217/720
COAD_5-2-TC-batch17-offaug_none-CVAE1-200-miRNA-success|2026-03-31 01:07:22|0:00:17|30.3%|218/720
COAD_5-2-TC-batch17-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 01:09:47|0:02:25|30.4%|219/720
COAD_5-2-TC-batch17-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 01:12:47|0:02:59|30.6%|220/720
COAD_5-2-TC-batch17-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 01:16:06|0:03:19|30.7%|221/720
COAD_5-2-TC-batch18-offaug_none-CVAE1-50-miRNA-success|2026-03-31 01:17:22|0:01:15|30.8%|222/720
COAD_5-2-TC-batch18-offaug_none-CVAE1-100-miRNA-success|2026-03-31 01:17:49|0:00:26|31.0%|223/720
COAD_5-2-TC-batch18-offaug_none-CVAE1-200-miRNA-success|2026-03-31 01:18:08|0:00:19|31.1%|224/720
COAD_5-2-TC-batch18-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 01:21:37|0:03:29|31.2%|225/720
COAD_5-2-TC-batch18-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 01:23:57|0:02:20|31.4%|226/720
COAD_5-2-TC-batch18-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 01:26:40|0:02:43|31.5%|227/720
COAD_5-2-TC-batch19-offaug_none-CVAE1-50-miRNA-success|2026-03-31 01:27:03|0:00:22|31.7%|228/720
COAD_5-2-TC-batch19-offaug_none-CVAE1-100-miRNA-success|2026-03-31 01:27:26|0:00:23|31.8%|229/720
COAD_5-2-TC-batch19-offaug_none-CVAE1-200-miRNA-success|2026-03-31 01:27:43|0:00:17|31.9%|230/720
COAD_5-2-TC-batch19-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 01:31:12|0:03:29|32.1%|231/720
COAD_5-2-TC-batch19-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 01:33:59|0:02:46|32.2%|232/720
COAD_5-2-TC-batch19-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 01:37:19|0:03:20|32.4%|233/720
COAD_5-2-TC-batch20-offaug_none-CVAE1-50-miRNA-success|2026-03-31 01:37:42|0:00:23|32.5%|234/720
COAD_5-2-TC-batch20-offaug_none-CVAE1-100-miRNA-success|2026-03-31 01:38:08|0:00:25|32.6%|235/720
COAD_5-2-TC-batch20-offaug_none-CVAE1-200-miRNA-success|2026-03-31 01:38:38|0:00:30|32.8%|236/720
COAD_5-2-TC-batch20-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 01:41:32|0:02:54|32.9%|237/720
COAD_5-2-TC-batch20-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 01:44:40|0:03:08|33.1%|238/720
COAD_5-2-TC-batch20-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 01:48:19|0:03:38|33.2%|239/720
COAD_5-2-DESeq-batch1-offaug_none-CVAE1-50-miRNA-success|2026-03-31 01:48:45|0:00:25|33.3%|240/720
COAD_5-2-DESeq-batch1-offaug_none-CVAE1-100-miRNA-success|2026-03-31 01:49:12|0:00:26|33.5%|241/720
COAD_5-2-DESeq-batch1-offaug_none-CVAE1-200-miRNA-success|2026-03-31 01:49:33|0:00:21|33.6%|242/720
COAD_5-2-DESeq-batch1-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 01:52:34|0:03:01|33.8%|243/720
COAD_5-2-DESeq-batch1-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 01:55:29|0:02:54|33.9%|244/720
COAD_5-2-DESeq-batch1-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 01:58:16|0:02:47|34.0%|245/720
COAD_5-2-DESeq-batch2-offaug_none-CVAE1-50-miRNA-success|2026-03-31 01:58:39|0:00:23|34.2%|246/720
COAD_5-2-DESeq-batch2-offaug_none-CVAE1-100-miRNA-success|2026-03-31 01:59:02|0:00:22|34.3%|247/720
COAD_5-2-DESeq-batch2-offaug_none-CVAE1-200-miRNA-success|2026-03-31 01:59:23|0:00:20|34.4%|248/720
COAD_5-2-DESeq-batch2-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 02:02:11|0:02:48|34.6%|249/720
COAD_5-2-DESeq-batch2-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 02:05:25|0:03:14|34.7%|250/720
COAD_5-2-DESeq-batch2-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 02:09:20|0:03:54|34.9%|251/720
COAD_5-2-DESeq-batch3-offaug_none-CVAE1-50-miRNA-success|2026-03-31 02:09:42|0:00:22|35.0%|252/720
COAD_5-2-DESeq-batch3-offaug_none-CVAE1-100-miRNA-success|2026-03-31 02:10:04|0:00:21|35.1%|253/720
COAD_5-2-DESeq-batch3-offaug_none-CVAE1-200-miRNA-success|2026-03-31 02:10:26|0:00:22|35.3%|254/720
COAD_5-2-DESeq-batch3-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 02:13:28|0:03:01|35.4%|255/720
COAD_5-2-DESeq-batch3-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 02:17:24|0:03:55|35.6%|256/720
COAD_5-2-DESeq-batch3-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 02:20:41|0:03:17|35.7%|257/720
COAD_5-2-DESeq-batch4-offaug_none-CVAE1-50-miRNA-success|2026-03-31 02:21:02|0:00:20|35.8%|258/720
COAD_5-2-DESeq-batch4-offaug_none-CVAE1-100-miRNA-success|2026-03-31 02:21:26|0:00:24|36.0%|259/720
COAD_5-2-DESeq-batch4-offaug_none-CVAE1-200-miRNA-success|2026-03-31 02:21:44|0:00:17|36.1%|260/720
COAD_5-2-DESeq-batch4-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 02:24:34|0:02:49|36.2%|261/720
COAD_5-2-DESeq-batch4-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 02:28:07|0:03:33|36.4%|262/720
COAD_5-2-DESeq-batch4-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 02:30:41|0:02:33|36.5%|263/720
COAD_5-2-DESeq-batch5-offaug_none-CVAE1-50-miRNA-success|2026-03-31 02:31:07|0:00:25|36.7%|264/720
COAD_5-2-DESeq-batch5-offaug_none-CVAE1-100-miRNA-success|2026-03-31 02:31:32|0:00:24|36.8%|265/720
COAD_5-2-DESeq-batch5-offaug_none-CVAE1-200-miRNA-success|2026-03-31 02:31:48|0:00:16|36.9%|266/720
COAD_5-2-DESeq-batch5-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 02:35:00|0:03:11|37.1%|267/720
COAD_5-2-DESeq-batch5-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 02:38:38|0:03:37|37.2%|268/720
COAD_5-2-DESeq-batch5-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 02:42:01|0:03:22|37.4%|269/720
COAD_5-2-DESeq-batch6-offaug_none-CVAE1-50-miRNA-success|2026-03-31 02:42:21|0:00:20|37.5%|270/720
COAD_5-2-DESeq-batch6-offaug_none-CVAE1-100-miRNA-success|2026-03-31 02:42:38|0:00:16|37.6%|271/720
COAD_5-2-DESeq-batch6-offaug_none-CVAE1-200-miRNA-success|2026-03-31 02:42:57|0:00:19|37.8%|272/720
COAD_5-2-DESeq-batch6-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 02:46:13|0:03:16|37.9%|273/720
COAD_5-2-DESeq-batch6-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 02:49:06|0:02:53|38.1%|274/720
COAD_5-2-DESeq-batch6-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 02:51:58|0:02:51|38.2%|275/720
COAD_5-2-DESeq-batch7-offaug_none-CVAE1-50-miRNA-success|2026-03-31 02:52:21|0:00:23|38.3%|276/720
COAD_5-2-DESeq-batch7-offaug_none-CVAE1-100-miRNA-success|2026-03-31 02:52:36|0:00:14|38.5%|277/720
COAD_5-2-DESeq-batch7-offaug_none-CVAE1-200-miRNA-success|2026-03-31 02:52:56|0:00:19|38.6%|278/720
COAD_5-2-DESeq-batch7-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 02:55:51|0:02:55|38.8%|279/720
COAD_5-2-DESeq-batch7-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 02:59:13|0:03:22|38.9%|280/720
COAD_5-2-DESeq-batch7-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 03:01:44|0:02:30|39.0%|281/720
COAD_5-2-DESeq-batch8-offaug_none-CVAE1-50-miRNA-success|2026-03-31 03:02:09|0:00:25|39.2%|282/720
COAD_5-2-DESeq-batch8-offaug_none-CVAE1-100-miRNA-success|2026-03-31 03:02:29|0:00:19|39.3%|283/720
COAD_5-2-DESeq-batch8-offaug_none-CVAE1-200-miRNA-success|2026-03-31 03:03:58|0:01:29|39.4%|284/720
COAD_5-2-DESeq-batch8-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 03:07:30|0:03:31|39.6%|285/720
COAD_5-2-DESeq-batch8-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 03:11:10|0:03:39|39.7%|286/720
COAD_5-2-DESeq-batch8-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 03:14:10|0:03:00|39.9%|287/720
COAD_5-2-DESeq-batch9-offaug_none-CVAE1-50-miRNA-success|2026-03-31 03:14:32|0:00:21|40.0%|288/720
COAD_5-2-DESeq-batch9-offaug_none-CVAE1-100-miRNA-success|2026-03-31 03:14:52|0:00:19|40.1%|289/720
COAD_5-2-DESeq-batch9-offaug_none-CVAE1-200-miRNA-success|2026-03-31 03:15:10|0:00:18|40.3%|290/720
COAD_5-2-DESeq-batch9-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 03:17:57|0:02:46|40.4%|291/720
COAD_5-2-DESeq-batch9-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 03:21:38|0:03:40|40.6%|292/720
COAD_5-2-DESeq-batch9-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 03:24:07|0:02:29|40.7%|293/720
COAD_5-2-DESeq-batch10-offaug_none-CVAE1-50-miRNA-success|2026-03-31 03:24:35|0:00:27|40.8%|294/720
COAD_5-2-DESeq-batch10-offaug_none-CVAE1-100-miRNA-success|2026-03-31 03:25:01|0:00:25|41.0%|295/720
COAD_5-2-DESeq-batch10-offaug_none-CVAE1-200-miRNA-success|2026-03-31 03:25:19|0:00:18|41.1%|296/720
COAD_5-2-DESeq-batch10-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 03:28:38|0:03:18|41.2%|297/720
COAD_5-2-DESeq-batch10-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 03:32:20|0:03:42|41.4%|298/720
COAD_5-2-DESeq-batch10-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 03:36:03|0:03:42|41.5%|299/720
COAD_5-2-DESeq-batch11-offaug_none-CVAE1-50-miRNA-success|2026-03-31 03:36:24|0:00:20|41.7%|300/720
COAD_5-2-DESeq-batch11-offaug_none-CVAE1-100-miRNA-success|2026-03-31 03:36:42|0:00:18|41.8%|301/720
COAD_5-2-DESeq-batch11-offaug_none-CVAE1-200-miRNA-success|2026-03-31 03:37:03|0:00:20|41.9%|302/720
COAD_5-2-DESeq-batch11-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 03:40:31|0:03:27|42.1%|303/720
COAD_5-2-DESeq-batch11-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 03:43:25|0:02:54|42.2%|304/720
COAD_5-2-DESeq-batch11-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 03:46:42|0:03:16|42.4%|305/720
COAD_5-2-DESeq-batch12-offaug_none-CVAE1-50-miRNA-success|2026-03-31 03:47:04|0:00:21|42.5%|306/720
COAD_5-2-DESeq-batch12-offaug_none-CVAE1-100-miRNA-success|2026-03-31 03:47:28|0:00:23|42.6%|307/720
COAD_5-2-DESeq-batch12-offaug_none-CVAE1-200-miRNA-success|2026-03-31 03:47:49|0:00:21|42.8%|308/720
COAD_5-2-DESeq-batch12-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 03:51:05|0:03:16|42.9%|309/720
COAD_5-2-DESeq-batch12-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 03:54:49|0:03:43|43.1%|310/720
COAD_5-2-DESeq-batch12-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 03:57:35|0:02:46|43.2%|311/720
COAD_5-2-DESeq-batch13-offaug_none-CVAE1-50-miRNA-success|2026-03-31 03:58:00|0:00:24|43.3%|312/720
COAD_5-2-DESeq-batch13-offaug_none-CVAE1-100-miRNA-success|2026-03-31 03:58:24|0:00:23|43.5%|313/720
COAD_5-2-DESeq-batch13-offaug_none-CVAE1-200-miRNA-success|2026-03-31 03:58:47|0:00:23|43.6%|314/720
COAD_5-2-DESeq-batch13-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 04:02:27|0:03:40|43.8%|315/720
COAD_5-2-DESeq-batch13-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 04:05:39|0:03:11|43.9%|316/720
COAD_5-2-DESeq-batch13-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 04:09:20|0:03:41|44.0%|317/720
COAD_5-2-DESeq-batch14-offaug_none-CVAE1-50-miRNA-success|2026-03-31 04:09:45|0:00:24|44.2%|318/720
COAD_5-2-DESeq-batch14-offaug_none-CVAE1-100-miRNA-success|2026-03-31 04:10:11|0:00:26|44.3%|319/720
COAD_5-2-DESeq-batch14-offaug_none-CVAE1-200-miRNA-success|2026-03-31 04:10:31|0:00:19|44.4%|320/720
COAD_5-2-DESeq-batch14-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 04:16:25|0:05:54|44.6%|321/720
COAD_5-2-DESeq-batch14-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 04:19:35|0:03:09|44.7%|322/720
COAD_5-2-DESeq-batch14-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 04:21:56|0:02:21|44.9%|323/720
COAD_5-2-DESeq-batch15-offaug_none-CVAE1-50-miRNA-success|2026-03-31 04:22:21|0:00:24|45.0%|324/720
COAD_5-2-DESeq-batch15-offaug_none-CVAE1-100-miRNA-success|2026-03-31 04:22:38|0:00:16|45.1%|325/720
COAD_5-2-DESeq-batch15-offaug_none-CVAE1-200-miRNA-success|2026-03-31 04:22:58|0:00:20|45.3%|326/720
COAD_5-2-DESeq-batch15-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 04:26:14|0:03:15|45.4%|327/720
COAD_5-2-DESeq-batch15-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 04:29:20|0:03:06|45.6%|328/720
COAD_5-2-DESeq-batch15-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 04:33:00|0:03:39|45.7%|329/720
COAD_5-2-DESeq-batch16-offaug_none-CVAE1-50-miRNA-success|2026-03-31 04:33:22|0:00:22|45.8%|330/720
COAD_5-2-DESeq-batch16-offaug_none-CVAE1-100-miRNA-success|2026-03-31 04:33:48|0:00:25|46.0%|331/720
COAD_5-2-DESeq-batch16-offaug_none-CVAE1-200-miRNA-success|2026-03-31 04:34:07|0:00:18|46.1%|332/720
COAD_5-2-DESeq-batch16-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 04:37:40|0:03:33|46.2%|333/720
COAD_5-2-DESeq-batch16-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 04:40:51|0:03:10|46.4%|334/720
COAD_5-2-DESeq-batch16-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 04:44:18|0:03:26|46.5%|335/720
COAD_5-2-DESeq-batch17-offaug_none-CVAE1-50-miRNA-success|2026-03-31 04:44:41|0:00:23|46.7%|336/720
COAD_5-2-DESeq-batch17-offaug_none-CVAE1-100-miRNA-success|2026-03-31 04:44:57|0:00:15|46.8%|337/720
COAD_5-2-DESeq-batch17-offaug_none-CVAE1-200-miRNA-success|2026-03-31 04:45:17|0:00:19|46.9%|338/720
COAD_5-2-DESeq-batch17-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 04:48:06|0:02:49|47.1%|339/720
COAD_5-2-DESeq-batch17-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 04:51:57|0:03:50|47.2%|340/720
COAD_5-2-DESeq-batch17-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 04:54:43|0:02:46|47.4%|341/720
COAD_5-2-DESeq-batch18-offaug_none-CVAE1-50-miRNA-success|2026-03-31 04:55:07|0:00:23|47.5%|342/720
COAD_5-2-DESeq-batch18-offaug_none-CVAE1-100-miRNA-success|2026-03-31 04:55:34|0:00:27|47.6%|343/720
COAD_5-2-DESeq-batch18-offaug_none-CVAE1-200-miRNA-success|2026-03-31 04:55:58|0:00:24|47.8%|344/720
COAD_5-2-DESeq-batch18-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 04:59:50|0:03:51|47.9%|345/720
COAD_5-2-DESeq-batch18-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 05:03:37|0:03:46|48.1%|346/720
COAD_5-2-DESeq-batch18-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 05:07:07|0:03:30|48.2%|347/720
COAD_5-2-DESeq-batch19-offaug_none-CVAE1-50-miRNA-success|2026-03-31 05:07:30|0:00:23|48.3%|348/720
COAD_5-2-DESeq-batch19-offaug_none-CVAE1-100-miRNA-success|2026-03-31 05:07:49|0:00:18|48.5%|349/720
COAD_5-2-DESeq-batch19-offaug_none-CVAE1-200-miRNA-success|2026-03-31 05:08:07|0:00:18|48.6%|350/720
COAD_5-2-DESeq-batch19-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 05:11:25|0:03:18|48.8%|351/720
COAD_5-2-DESeq-batch19-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 05:14:09|0:02:44|48.9%|352/720
COAD_5-2-DESeq-batch19-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 05:16:51|0:02:42|49.0%|353/720
COAD_5-2-DESeq-batch20-offaug_none-CVAE1-50-miRNA-success|2026-03-31 05:17:14|0:00:22|49.2%|354/720
COAD_5-2-DESeq-batch20-offaug_none-CVAE1-100-miRNA-success|2026-03-31 05:17:42|0:00:27|49.3%|355/720
COAD_5-2-DESeq-batch20-offaug_none-CVAE1-200-miRNA-success|2026-03-31 05:18:04|0:00:22|49.4%|356/720
COAD_5-2-DESeq-batch20-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 05:20:52|0:02:48|49.6%|357/720
COAD_5-2-DESeq-batch20-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 05:23:56|0:03:03|49.7%|358/720
COAD_5-2-DESeq-batch20-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 05:26:41|0:02:45|49.9%|359/720
LAML_5-2-raw-batch1-offaug_none-CVAE1-50-miRNA-success|2026-03-31 05:27:01|0:00:20|50.0%|360/720
LAML_5-2-raw-batch1-offaug_none-CVAE1-100-miRNA-success|2026-03-31 05:27:20|0:00:18|50.1%|361/720
LAML_5-2-raw-batch1-offaug_none-CVAE1-200-miRNA-success|2026-03-31 05:27:36|0:00:16|50.3%|362/720
LAML_5-2-raw-batch1-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 05:34:14|0:06:37|50.4%|363/720
LAML_5-2-raw-batch1-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 05:35:52|0:01:37|50.6%|364/720
LAML_5-2-raw-batch1-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 05:37:48|0:01:55|50.7%|365/720
LAML_5-2-raw-batch2-offaug_none-CVAE1-50-miRNA-success|2026-03-31 05:38:03|0:00:15|50.8%|366/720
LAML_5-2-raw-batch2-offaug_none-CVAE1-100-miRNA-success|2026-03-31 05:38:25|0:00:21|51.0%|367/720
LAML_5-2-raw-batch2-offaug_none-CVAE1-200-miRNA-success|2026-03-31 05:38:39|0:00:14|51.1%|368/720
LAML_5-2-raw-batch2-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 05:39:55|0:01:16|51.2%|369/720
LAML_5-2-raw-batch2-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 05:41:17|0:01:21|51.4%|370/720
LAML_5-2-raw-batch2-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 05:43:03|0:01:45|51.5%|371/720
LAML_5-2-raw-batch3-offaug_none-CVAE1-50-miRNA-success|2026-03-31 05:43:17|0:00:14|51.7%|372/720
LAML_5-2-raw-batch3-offaug_none-CVAE1-100-miRNA-success|2026-03-31 05:43:34|0:00:16|51.8%|373/720
LAML_5-2-raw-batch3-offaug_none-CVAE1-200-miRNA-success|2026-03-31 05:43:45|0:00:11|51.9%|374/720
LAML_5-2-raw-batch3-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 05:45:07|0:01:21|52.1%|375/720
LAML_5-2-raw-batch3-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 05:46:39|0:01:31|52.2%|376/720
LAML_5-2-raw-batch3-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 05:48:24|0:01:45|52.4%|377/720
LAML_5-2-raw-batch4-offaug_none-CVAE1-50-miRNA-success|2026-03-31 05:48:40|0:00:15|52.5%|378/720
LAML_5-2-raw-batch4-offaug_none-CVAE1-100-miRNA-success|2026-03-31 05:49:02|0:00:22|52.6%|379/720
LAML_5-2-raw-batch4-offaug_none-CVAE1-200-miRNA-success|2026-03-31 05:49:18|0:00:15|52.8%|380/720
LAML_5-2-raw-batch4-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 05:50:40|0:01:21|52.9%|381/720
LAML_5-2-raw-batch4-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 05:52:16|0:01:36|53.1%|382/720
LAML_5-2-raw-batch4-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 05:53:51|0:01:35|53.2%|383/720
LAML_5-2-raw-batch5-offaug_none-CVAE1-50-miRNA-success|2026-03-31 05:54:13|0:00:21|53.3%|384/720
LAML_5-2-raw-batch5-offaug_none-CVAE1-100-miRNA-success|2026-03-31 05:54:28|0:00:15|53.5%|385/720
LAML_5-2-raw-batch5-offaug_none-CVAE1-200-miRNA-success|2026-03-31 05:54:48|0:00:20|53.6%|386/720
LAML_5-2-raw-batch5-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 05:56:05|0:01:16|53.8%|387/720
LAML_5-2-raw-batch5-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 05:57:30|0:01:25|53.9%|388/720
LAML_5-2-raw-batch5-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 05:59:12|0:01:42|54.0%|389/720
LAML_5-2-raw-batch6-offaug_none-CVAE1-50-miRNA-success|2026-03-31 05:59:32|0:00:19|54.2%|390/720
LAML_5-2-raw-batch6-offaug_none-CVAE1-100-miRNA-success|2026-03-31 05:59:50|0:00:18|54.3%|391/720
LAML_5-2-raw-batch6-offaug_none-CVAE1-200-miRNA-success|2026-03-31 06:00:11|0:00:21|54.4%|392/720
LAML_5-2-raw-batch6-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 06:01:27|0:01:15|54.6%|393/720
LAML_5-2-raw-batch6-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 06:02:57|0:01:30|54.7%|394/720
LAML_5-2-raw-batch6-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 06:04:43|0:01:45|54.9%|395/720
LAML_5-2-raw-batch7-offaug_none-CVAE1-50-miRNA-success|2026-03-31 06:05:06|0:00:22|55.0%|396/720
LAML_5-2-raw-batch7-offaug_none-CVAE1-100-miRNA-success|2026-03-31 06:05:29|0:00:23|55.1%|397/720
LAML_5-2-raw-batch7-offaug_none-CVAE1-200-miRNA-success|2026-03-31 06:05:41|0:00:12|55.3%|398/720
LAML_5-2-raw-batch7-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 06:07:21|0:01:39|55.4%|399/720
LAML_5-2-raw-batch7-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 06:08:52|0:01:31|55.6%|400/720
LAML_5-2-raw-batch7-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 06:10:23|0:01:31|55.7%|401/720
LAML_5-2-raw-batch8-offaug_none-CVAE1-50-miRNA-success|2026-03-31 06:10:43|0:00:19|55.8%|402/720
LAML_5-2-raw-batch8-offaug_none-CVAE1-100-miRNA-success|2026-03-31 06:11:02|0:00:19|56.0%|403/720
LAML_5-2-raw-batch8-offaug_none-CVAE1-200-miRNA-success|2026-03-31 06:11:19|0:00:16|56.1%|404/720
LAML_5-2-raw-batch8-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 06:12:49|0:01:30|56.2%|405/720
LAML_5-2-raw-batch8-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 06:14:17|0:01:28|56.4%|406/720
LAML_5-2-raw-batch8-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 06:16:19|0:02:01|56.5%|407/720
LAML_5-2-raw-batch9-offaug_none-CVAE1-50-miRNA-success|2026-03-31 06:16:41|0:00:21|56.7%|408/720
LAML_5-2-raw-batch9-offaug_none-CVAE1-100-miRNA-success|2026-03-31 06:17:06|0:00:24|56.8%|409/720
LAML_5-2-raw-batch9-offaug_none-CVAE1-200-miRNA-success|2026-03-31 06:24:40|0:07:34|56.9%|410/720
LAML_5-2-raw-batch9-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 06:25:56|0:01:15|57.1%|411/720
LAML_5-2-raw-batch9-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 06:27:20|0:01:24|57.2%|412/720
