COAD 增强实验记录 (SyNG-BTS 2.6)
格式: COAD_5-2-标准化-batch-模型-data_type-状态|时间戳|耗时|完成比例|已完成/总数
COAD_5-2-TC-batch10-CVAE1-100-miRNA-success|2026-02-23 20:30:17|0:00:19|65.6%|236/360
COAD_5-2-TC-batch10-CVAE1-100-RNA-success|2026-02-23 20:30:44|0:00:26|65.8%|237/360
COAD_5-2-TC-batch10-CVAE1-200-miRNA-success|2026-02-23 20:31:05|0:00:20|66.1%|238/360
COAD_5-2-TC-batch10-CVAE1-200-RNA-success|2026-02-23 20:31:25|0:00:20|66.4%|239/360
COAD_5-2-DESeq-batch1-CVAE10-1-miRNA-success|2026-02-23 20:31:45|0:00:20|66.7%|240/360
COAD_5-2-DESeq-batch1-CVAE10-1-RNA-success|2026-02-23 20:32:06|0:00:21|66.9%|241/360
COAD_5-2-DESeq-batch1-CVAE1-1-miRNA-success|2026-02-23 20:32:27|0:00:20|67.2%|242/360
COAD_5-2-DESeq-batch1-CVAE1-1-RNA-success|2026-02-23 20:32:48|0:00:20|67.5%|243/360
COAD_5-2-DESeq-batch1-CVAE1-10-miRNA-success|2026-02-23 20:33:12|0:00:23|67.8%|244/360
COAD_5-2-DESeq-batch1-CVAE1-10-RNA-success|2026-02-23 20:33:35|0:00:23|68.1%|245/360
COAD_5-2-DESeq-batch1-CVAE1-50-miRNA-success|2026-02-23 20:34:02|0:00:26|68.3%|246/360
COAD_5-2-DESeq-batch1-CVAE1-50-RNA-success|2026-02-23 20:34:28|0:00:26|68.6%|247/360
COAD_5-2-DESeq-batch1-CVAE1-100-miRNA-success|2026-02-23 20:34:56|0:00:28|68.9%|248/360
COAD_5-2-DESeq-batch1-CVAE1-100-RNA-success|2026-02-23 20:35:26|0:00:29|69.2%|249/360
COAD_5-2-DESeq-batch1-CVAE1-200-miRNA-success|2026-02-23 20:35:48|0:00:22|69.4%|250/360
COAD_5-2-DESeq-batch1-CVAE1-200-RNA-success|2026-02-23 20:36:14|0:00:25|69.7%|251/360
COAD_5-2-DESeq-batch2-CVAE10-1-miRNA-success|2026-02-23 20:36:36|0:00:21|70.0%|252/360
COAD_5-2-DESeq-batch2-CVAE10-1-RNA-success|2026-02-23 20:36:58|0:00:21|70.3%|253/360
COAD_5-2-DESeq-batch2-CVAE1-1-miRNA-success|2026-02-23 20:37:17|0:00:19|70.6%|254/360
COAD_5-2-DESeq-batch2-CVAE1-1-RNA-success|2026-02-23 20:37:40|0:00:22|70.8%|255/360
COAD_5-2-DESeq-batch2-CVAE1-10-miRNA-success|2026-02-23 20:38:01|0:00:21|71.1%|256/360
COAD_5-2-DESeq-batch2-CVAE1-10-RNA-success|2026-02-23 20:38:25|0:00:23|71.4%|257/360
COAD_5-2-DESeq-batch2-CVAE1-50-miRNA-success|2026-02-23 20:39:40|0:01:14|71.7%|258/360
COAD_5-2-DESeq-batch2-CVAE1-50-RNA-success|2026-02-23 20:40:09|0:00:29|71.9%|259/360
COAD_5-2-DESeq-batch2-CVAE1-100-miRNA-success|2026-02-23 20:40:33|0:00:24|72.2%|260/360
COAD_5-2-DESeq-batch2-CVAE1-100-RNA-success|2026-02-23 20:41:00|0:00:27|72.5%|261/360
COAD_5-2-DESeq-batch2-CVAE1-200-miRNA-success|2026-02-23 20:41:22|0:00:21|72.8%|262/360
COAD_5-2-DESeq-batch2-CVAE1-200-RNA-success|2026-02-23 20:41:45|0:00:23|73.1%|263/360
COAD_5-2-DESeq-batch3-CVAE10-1-miRNA-success|2026-02-23 20:42:03|0:00:17|73.3%|264/360
COAD_5-2-DESeq-batch3-CVAE10-1-RNA-success|2026-02-23 20:42:26|0:00:22|73.6%|265/360
COAD_5-2-DESeq-batch3-CVAE1-1-miRNA-success|2026-02-23 20:42:45|0:00:19|73.9%|266/360
COAD_5-2-DESeq-batch3-CVAE1-1-RNA-success|2026-02-23 20:43:07|0:00:21|74.2%|267/360
COAD_5-2-DESeq-batch3-CVAE1-10-miRNA-success|2026-02-23 20:43:27|0:00:20|74.4%|268/360
COAD_5-2-DESeq-batch3-CVAE1-10-RNA-success|2026-02-23 20:43:51|0:00:23|74.7%|269/360
COAD_5-2-DESeq-batch3-CVAE1-50-miRNA-success|2026-02-23 20:44:15|0:00:24|75.0%|270/360
COAD_5-2-DESeq-batch3-CVAE1-50-RNA-success|2026-02-23 20:44:39|0:00:23|75.3%|271/360
COAD_5-2-DESeq-batch3-CVAE1-100-miRNA-success|2026-02-23 20:45:02|0:00:23|75.6%|272/360
COAD_5-2-DESeq-batch3-CVAE1-100-RNA-success|2026-02-23 20:45:27|0:00:24|75.8%|273/360
COAD_5-2-DESeq-batch3-CVAE1-200-miRNA-success|2026-02-23 20:45:51|0:00:24|76.1%|274/360
COAD_5-2-DESeq-batch3-CVAE1-200-RNA-success|2026-02-23 20:46:16|0:00:24|76.4%|275/360
COAD_5-2-DESeq-batch4-CVAE10-1-miRNA-success|2026-02-23 20:46:34|0:00:17|76.7%|276/360
COAD_5-2-DESeq-batch4-CVAE10-1-RNA-success|2026-02-23 20:46:55|0:00:21|76.9%|277/360
COAD_5-2-DESeq-batch4-CVAE1-1-miRNA-success|2026-02-23 20:47:14|0:00:19|77.2%|278/360
COAD_5-2-DESeq-batch4-CVAE1-1-RNA-success|2026-02-23 20:47:36|0:00:21|77.5%|279/360
COAD_5-2-DESeq-batch4-CVAE1-10-miRNA-success|2026-02-23 20:47:56|0:00:20|77.8%|280/360
COAD_5-2-DESeq-batch4-CVAE1-10-RNA-success|2026-02-23 20:48:17|0:00:20|78.1%|281/360
COAD_5-2-DESeq-batch4-CVAE1-50-miRNA-success|2026-02-23 20:48:39|0:00:21|78.3%|282/360
COAD_5-2-DESeq-batch4-CVAE1-50-RNA-success|2026-02-23 20:49:04|0:00:25|78.6%|283/360
COAD_5-2-DESeq-batch4-CVAE1-100-miRNA-success|2026-02-23 20:49:30|0:00:25|78.9%|284/360
COAD_5-2-DESeq-batch4-CVAE1-100-RNA-success|2026-02-23 20:50:01|0:00:31|79.2%|285/360
COAD_5-2-DESeq-batch4-CVAE1-200-miRNA-success|2026-02-23 20:50:20|0:00:18|79.4%|286/360
COAD_5-2-DESeq-batch4-CVAE1-200-RNA-success|2026-02-23 20:50:54|0:00:34|79.7%|287/360
COAD_5-2-DESeq-batch5-CVAE10-1-miRNA-success|2026-02-23 20:51:14|0:00:19|80.0%|288/360
COAD_5-2-DESeq-batch5-CVAE10-1-RNA-success|2026-02-23 20:51:37|0:00:22|80.3%|289/360
COAD_5-2-DESeq-batch5-CVAE1-1-miRNA-success|2026-02-23 20:51:57|0:00:20|80.6%|290/360
COAD_5-2-DESeq-batch5-CVAE1-1-RNA-success|2026-02-23 20:52:18|0:00:20|80.8%|291/360
COAD_5-2-DESeq-batch5-CVAE1-10-miRNA-success|2026-02-23 20:53:46|0:01:28|81.1%|292/360
COAD_5-2-DESeq-batch5-CVAE1-10-RNA-success|2026-02-23 20:54:11|0:00:24|81.4%|293/360
COAD_5-2-DESeq-batch5-CVAE1-50-miRNA-success|2026-02-23 20:54:38|0:00:27|81.7%|294/360
COAD_5-2-DESeq-batch5-CVAE1-50-RNA-success|2026-02-23 20:55:04|0:00:25|81.9%|295/360
COAD_5-2-DESeq-batch5-CVAE1-100-miRNA-success|2026-02-23 20:55:30|0:00:26|82.2%|296/360
COAD_5-2-DESeq-batch5-CVAE1-100-RNA-success|2026-02-23 20:55:58|0:00:27|82.5%|297/360
COAD_5-2-DESeq-batch5-CVAE1-200-miRNA-success|2026-02-23 20:56:16|0:00:17|82.8%|298/360
COAD_5-2-DESeq-batch5-CVAE1-200-RNA-success|2026-02-23 20:56:46|0:00:30|83.1%|299/360
COAD_5-2-DESeq-batch6-CVAE10-1-miRNA-success|2026-02-23 20:57:05|0:00:18|83.3%|300/360
COAD_5-2-DESeq-batch6-CVAE10-1-RNA-success|2026-02-23 20:57:26|0:00:21|83.6%|301/360
COAD_5-2-DESeq-batch6-CVAE1-1-miRNA-success|2026-02-23 20:57:46|0:00:19|83.9%|302/360
COAD_5-2-DESeq-batch6-CVAE1-1-RNA-success|2026-02-23 20:58:07|0:00:21|84.2%|303/360
COAD_5-2-DESeq-batch6-CVAE1-10-miRNA-success|2026-02-23 20:58:25|0:00:18|84.4%|304/360
COAD_5-2-DESeq-batch6-CVAE1-10-RNA-success|2026-02-23 20:58:50|0:00:25|84.7%|305/360
COAD_5-2-DESeq-batch6-CVAE1-50-miRNA-success|2026-02-23 20:59:12|0:00:21|85.0%|306/360
COAD_5-2-DESeq-batch6-CVAE1-50-RNA-success|2026-02-23 20:59:40|0:00:27|85.3%|307/360
COAD_5-2-DESeq-batch6-CVAE1-100-miRNA-success|2026-02-23 20:59:57|0:00:17|85.6%|308/360
COAD_5-2-DESeq-batch6-CVAE1-100-RNA-success|2026-02-23 21:00:16|0:00:19|85.8%|309/360
COAD_5-2-DESeq-batch6-CVAE1-200-miRNA-success|2026-02-23 21:00:37|0:00:20|86.1%|310/360
COAD_5-2-DESeq-batch6-CVAE1-200-RNA-success|2026-02-23 21:01:06|0:00:29|86.4%|311/360
COAD_5-2-DESeq-batch7-CVAE10-1-miRNA-success|2026-02-23 21:01:25|0:00:18|86.7%|312/360
COAD_5-2-DESeq-batch7-CVAE10-1-RNA-success|2026-02-23 21:01:46|0:00:21|86.9%|313/360
COAD_5-2-DESeq-batch7-CVAE1-1-miRNA-success|2026-02-23 21:02:03|0:00:16|87.2%|314/360
COAD_5-2-DESeq-batch7-CVAE1-1-RNA-success|2026-02-23 21:02:22|0:00:18|87.5%|315/360
COAD_5-2-DESeq-batch7-CVAE1-10-miRNA-success|2026-02-23 21:02:42|0:00:20|87.8%|316/360
COAD_5-2-DESeq-batch7-CVAE1-10-RNA-success|2026-02-23 21:03:01|0:00:19|88.1%|317/360
COAD_5-2-DESeq-batch7-CVAE1-50-miRNA-success|2026-02-23 21:03:26|0:00:25|88.3%|318/360
COAD_5-2-DESeq-batch7-CVAE1-50-RNA-success|2026-02-23 21:03:52|0:00:25|88.6%|319/360
COAD_5-2-DESeq-batch7-CVAE1-100-miRNA-success|2026-02-23 21:04:08|0:00:15|88.9%|320/360
COAD_5-2-DESeq-batch7-CVAE1-100-RNA-success|2026-02-23 21:04:34|0:00:26|89.2%|321/360
COAD_5-2-DESeq-batch7-CVAE1-200-miRNA-success|2026-02-23 21:04:55|0:00:20|89.4%|322/360
COAD_5-2-DESeq-batch7-CVAE1-200-RNA-success|2026-02-23 21:05:25|0:00:30|89.7%|323/360
COAD_5-2-DESeq-batch8-CVAE10-1-miRNA-success|2026-02-23 21:05:46|0:00:20|90.0%|324/360
COAD_5-2-DESeq-batch8-CVAE10-1-RNA-success|2026-02-23 21:06:08|0:00:22|90.3%|325/360
COAD_5-2-DESeq-batch8-CVAE1-1-miRNA-success|2026-02-23 21:06:30|0:00:21|90.6%|326/360
COAD_5-2-DESeq-batch8-CVAE1-1-RNA-success|2026-02-23 21:06:50|0:00:20|90.8%|327/360
COAD_5-2-DESeq-batch8-CVAE1-10-miRNA-success|2026-02-23 21:07:12|0:00:21|91.1%|328/360
COAD_5-2-DESeq-batch8-CVAE1-10-RNA-success|2026-02-23 21:10:35|0:03:22|91.4%|329/360
COAD_5-2-DESeq-batch8-CVAE1-50-miRNA-success|2026-02-23 21:11:03|0:00:27|91.7%|330/360
COAD_5-2-DESeq-batch8-CVAE1-50-RNA-success|2026-02-23 21:11:23|0:00:20|91.9%|331/360
COAD_5-2-DESeq-batch8-CVAE1-100-miRNA-success|2026-02-23 21:11:44|0:00:21|92.2%|332/360
COAD_5-2-DESeq-batch8-CVAE1-100-RNA-success|2026-02-23 21:12:11|0:00:27|92.5%|333/360
COAD_5-2-DESeq-batch8-CVAE1-200-miRNA-success|2026-02-23 21:12:31|0:00:19|92.8%|334/360
COAD_5-2-DESeq-batch8-CVAE1-200-RNA-success|2026-02-23 21:13:09|0:00:38|93.1%|335/360
COAD_5-2-DESeq-batch9-CVAE10-1-miRNA-success|2026-02-23 21:13:30|0:00:20|93.3%|336/360
COAD_5-2-DESeq-batch9-CVAE10-1-RNA-success|2026-02-23 21:13:53|0:00:22|93.6%|337/360
COAD_5-2-DESeq-batch9-CVAE1-1-miRNA-success|2026-02-23 21:14:14|0:00:21|93.9%|338/360
COAD_5-2-DESeq-batch9-CVAE1-1-RNA-success|2026-02-23 21:14:36|0:00:21|94.2%|339/360
COAD_5-2-DESeq-batch9-CVAE1-10-miRNA-success|2026-02-23 21:14:57|0:00:20|94.4%|340/360
COAD_5-2-DESeq-batch9-CVAE1-10-RNA-success|2026-02-23 21:15:20|0:00:23|94.7%|341/360
COAD_5-2-DESeq-batch9-CVAE1-50-miRNA-success|2026-02-23 21:15:44|0:00:23|95.0%|342/360
COAD_5-2-DESeq-batch9-CVAE1-50-RNA-success|2026-02-23 21:16:14|0:00:30|95.3%|343/360
COAD_5-2-DESeq-batch9-CVAE1-100-miRNA-success|2026-02-23 21:16:36|0:00:22|95.6%|344/360
COAD_5-2-DESeq-batch9-CVAE1-100-RNA-success|2026-02-23 21:17:04|0:00:28|95.8%|345/360
COAD_5-2-DESeq-batch9-CVAE1-200-miRNA-success|2026-02-23 21:17:24|0:00:19|96.1%|346/360
COAD_5-2-DESeq-batch9-CVAE1-200-RNA-success|2026-02-23 21:17:45|0:00:20|96.4%|347/360
COAD_5-2-DESeq-batch10-CVAE10-1-miRNA-success|2026-02-23 21:18:05|0:00:19|96.7%|348/360
COAD_5-2-DESeq-batch10-CVAE10-1-RNA-success|2026-02-23 21:18:28|0:00:23|96.9%|349/360
COAD_5-2-DESeq-batch10-CVAE1-1-miRNA-success|2026-02-23 21:18:48|0:00:19|97.2%|350/360
COAD_5-2-DESeq-batch10-CVAE1-1-RNA-success|2026-02-23 21:19:10|0:00:22|97.5%|351/360
COAD_5-2-DESeq-batch10-CVAE1-10-miRNA-success|2026-02-23 21:19:33|0:00:22|97.8%|352/360
COAD_5-2-DESeq-batch10-CVAE1-10-RNA-success|2026-02-23 21:19:56|0:00:22|98.1%|353/360
COAD_5-2-DESeq-batch10-CVAE1-50-miRNA-success|2026-02-23 21:20:25|0:00:29|98.3%|354/360
COAD_5-2-DESeq-batch10-CVAE1-50-RNA-success|2026-02-23 21:20:54|0:00:29|98.6%|355/360
COAD_5-2-DESeq-batch10-CVAE1-100-miRNA-success|2026-02-23 21:21:22|0:00:27|98.9%|356/360
COAD_5-2-DESeq-batch10-CVAE1-100-RNA-success|2026-02-23 21:21:53|0:00:31|99.2%|357/360
COAD_5-2-DESeq-batch10-CVAE1-200-miRNA-success|2026-02-23 21:22:13|0:00:19|99.4%|358/360
COAD_5-2-DESeq-batch10-CVAE1-200-RNA-success|2026-02-23 21:22:41|0:00:28|99.7%|359/360
========================================================================================================================
结束时间: 2026-02-23 21:22:41
总实验数: 360
已完成: 360
完成率: 100.0%
